x,y,h,s
0.11224489795918369,-0.25510204081632654,-0.3940024989587659,-1.4144106622240726
0.13265306122448983,-0.25510204081632654,-0.3173677634319021,-1.4860474802165757
0.15306122448979587,-0.25510204081632654,-0.24156601416076495,-1.5576842982090784
0.173469387755102,-0.25510204081632654,-0.16659725114535495,-1.6293211162015815
0.19387755102040816,-0.25510204081632654,-0.09246147438567143,-1.7009579341940846
0.2142857142857143,-0.25510204081632654,-0.01915868388171449,-1.772594752186588
0.23469387755102045,-0.25510204081632654,0.05331112036651532,-1.8442315701790903
0.2551020408163265,-0.25510204081632654,0.12494793835901835,-1.9158683881715939
0.2755102040816326,-0.25510204081632654,0.19575177009579475,-1.987505206164097
0.29591836734693877,-0.25510204081632654,0.2657226155768445,-2.0591420241565994
0.3163265306122449,-0.25510204081632654,0.3348604748021673,-2.1307788421491027
0.33673469387755106,-0.25510204081632654,0.4031653477717639,-2.2024156601416065
0.3571428571428571,-0.25510204081632654,0.47063723448563266,-2.2740524781341094
0.37755102040816324,-0.25510204081632654,0.5372761349437749,-2.3456892961266114
0.3979591836734694,-0.25510204081632654,0.6030820491461901,-2.417326114119114
0.41836734693877553,-0.25510204081632654,0.6680549770928803,-2.488962932111618
0.4387755102040817,-0.25510204081632654,0.7321949187838426,-2.560599750104122
0.4591836734693877,-0.25510204081632654,0.7955018742190776,-2.6322365680966238
0.47959183673469385,-0.25510204081632654,0.8579758433985862,-2.7038733860891266
0.5,-0.25510204081632654,0.9196168263223683,-2.775510204081631
-0.5,-0.2346938775510204,-3.009162848812993,0.7959183673469374
-0.47959183673469385,-0.2346938775510204,-2.9075385256143247,0.7251145356101609
-0.45918367346938777,-0.2346938775510204,-2.806747188671386,0.6543107038733841
-0.4387755102040816,-0.2346938775510204,-2.7067888379841722,0.5835068721366081
-0.41836734693877553,-0.2346938775510204,-2.6076634735526847,0.5127030403998318
-0.3979591836734694,-0.2346938775510204,-2.509371095376924,0.44189920866305504
-0.37755102040816324,-0.2346938775510204,-2.4119117034568913,0.37109537692627836
-0.35714285714285715,-0.2346938775510204,-2.3152852977925846,0.30029154518950263
-0.33673469387755106,-0.2346938775510204,-2.2194918783840047,0.2294877134527264
-0.3163265306122449,-0.2346938775510204,-2.1245314452311517,0.15868388171595033
-0.29591836734693877,-0.2346938775510204,-2.030403998334026,0.08788004997917352
-0.2755102040816326,-0.2346938775510204,-1.9371095376926264,0.01707621824239726
-0.25510204081632654,-0.2346938775510204,-1.844648063306954,-0.05372761349437912
-0.2346938775510204,-0.2346938775510204,-1.7530195751770083,-0.12453144523115531
-0.2142857142857143,-0.2346938775510204,-1.6622240733027893,-0.19533527696793143
-0.19387755102040816,-0.2346938775510204,-1.5722615576842964,-0.2661391087047073
-0.17346938775510207,-0.2346938775510204,-1.4831320283215312,-0.3369429404414837
-0.15306122448979592,-0.2346938775510204,-1.3948354852144926,-0.40774677217825966
-0.13265306122448978,-0.2346938775510204,-1.3073719283631808,-0.4785506039150361
-0.11224489795918369,-0.2346938775510204,-1.2207413577675954,-0.5493544356518119
-0.09183673469387754,-0.2346938775510204,-1.1349437734277368,-0.6201582673885883
-0.07142857142857145,-0.2346938775510204,-1.0499791753436052,-0.6909620991253645
-0.05102040816326531,-0.2346938775510204,-0.9658475635152005,-0.7617659308621411
-0.030612244897959162,-0.2346938775510204,-0.8825489379425224,-0.8325697625989174
-0.010204081632653073,-0.2346938775510204,-0.8000832986255715,-0.9033735943356934
0.010204081632653073,-0.2346938775510204,-0.7184506455643468,-0.9741774260724697
0.030612244897959218,-0.2346938775510204,-0.637650978758849,-1.044981257809246
0.05102040816326525,-0.2346938775510204,-0.5576842982090785,-1.1157850895460217
0.0714285714285714,-0.2346938775510204,-0.4785506039150343,-1.1865889212827982
0.09183673469387754,-0.2346938775510204,-0.4002498958767167,-1.2573927530195743
0.11224489795918369,-0.2346938775510204,-0.32278217409412624,-1.3281965847563508
0.13265306122448983,-0.2346938775510204,-0.24614743856726226,-1.3990004164931271
0.15306122448979587,-0.2346938775510204,-0.17034568929612542,-1.469804248229903
0.173469387755102,-0.2346938775510204,-0.09537692628071526,-1.5406080799666793
0.19387755102040816,-0.2346938775510204,-0.021241149521031573,-1.6114119117034555
0.2142857142857143,-0.2346938775510204,0.05206164098292504,-1.6822157434402323
0.23469387755102045,-0.2346938775510204,0.1245314452311553,-1.7530195751770086
0.2551020408163265,-0.2346938775510204,0.1961682632236582,-1.8238234069137844
0.2755102040816326,-0.2346938775510204,0.2669720949604342,-1.8946272386505607
0.29591836734693877,-0.2346938775510204,0.336942940441484,-1.9654310703873363
0.3163265306122449,-0.2346938775510204,0.406080799666807,-2.036234902124113
0.33673469387755106,-0.2346938775510204,0.4743856726364036,-2.107038733860889
0.3571428571428571,-0.2346938775510204,0.541857559350272,-2.177842565597665
0.37755102040816324,-0.2346938775510204,0.6084964598084146,-2.2486463973344417
0.3979591836734694,-0.2346938775510204,0.6743023740108307,-2.3194502290712182
0.41836734693877553,-0.2346938775510204,0.73927530195752,-2.3902540608079943
0.4387755102040817,-0.2346938775510204,0.8034152436484818,-2.46105789254477
0.4591836734693877,-0.2346938775510204,0.8667221990837171,-2.531861724281547
0.47959183673469385,-0.2346938775510204,0.9291961682632255,-2.602665556018323
0.5,-0.2346938775510204,0.9908371511870078,-2.6734693877550977
-0.5,-0.2142857142857143,-2.9387755102040813,0.8571428571428564
-0.47959183673469385,-0.2142857142857143,-2.837151187005414,0.7871720116618062
-0.45918367346938777,-0.2142857142857143,-2.7363598500624726,0.7172011661807552
-0.4387755102040816,-0.2142857142857143,-2.6364014993752583,0.6472303206997062
-0.41836734693877553,-0.2142857142857143,-2.5372761349437716,0.5772594752186571
-0.3979591836734694,-0.2142857142857143,-2.438983756768011,0.5072886297376067
-0.37755102040816324,-0.2142857142857143,-2.3415243648479787,0.43731778425655826
-0.35714285714285715,-0.2142857142857143,-2.2448979591836715,0.3673469387755084
-0.33673469387755106,-0.2142857142857143,-2.1491045397750925,0.2973760932944589
-0.3163265306122449,-0.2142857142857143,-2.0541441066222395,0.22740524781340904
-0.29591836734693877,-0.2142857142857143,-1.960016659725113,0.15743440233236
-0.2755102040816326,-0.2142857142857143,-1.8667221990837142,0.08746355685131016
-0.25510204081632654,-0.2142857142857143,-1.7742607246980413,0.017492711370260868
-0.2346938775510204,-0.2142857142857143,-1.6826322365680955,-0.052478134110788485
-0.2142857142857143,-0.2142857142857143,-1.5918367346938767,-0.12244897959183798
-0.19387755102040816,-0.2142857142857143,-1.5018742190753842,-0.1924198250728879
-0.17346938775510207,-0.2142857142857143,-1.4127446897126186,-0.26239067055393706
-0.15306122448979592,-0.2142857142857143,-1.32444814660558,-0.3323615160349865
-0.13265306122448978,-0.2142857142857143,-1.2369845897542677,-0.4023323615160359
-0.11224489795918369,-0.2142857142857143,-1.1503540191586827,-0.4723032069970855
-0.09183673469387754,-0.2142857142857143,-1.0645564348188241,-0.5422740524781346
-0.07142857142857145,-0.2142857142857143,-0.9795918367346929,-0.6122448979591841
-0.05102040816326531,-0.2142857142857143,-0.895460224906288,-0.6822157434402336
-0.030612244897959162,-0.2142857142857143,-0.81216159933361,-0.7521865889212832
-0.010204081632653073,-0.2142857142857143,-0.7296959600166587,-0.8221574344023325
0.010204081632653073,-0.2142857142857143,-0.6480633069554342,-0.8921282798833818
0.030612244897959218,-0.2142857142857143,-0.5672636401499366,-0.9620991253644317
0.05102040816326525,-0.2142857142857143,-0.4872969596001658,-1.0320699708454808
0.0714285714285714,-0.2142857142857143,-0.4081632653061214,-1.1020408163265298
0.09183673469387754,-0.2142857142857143,-0.329862557267804,-1.1720116618075795
0.11224489795918369,-0.2142857142857143,-0.2523948354852134,-1.2419825072886288
0.13265306122448983,-0.2142857142857143,-0.17576009995834935,-1.3119533527696787
0.15306122448979587,-0.2142857142857143,-0.0999583506872129,-1.381924198250728
0.173469387755102,-0.2142857142857143,-0.024989587671802573,-1.451895043731777
0.19387755102040816,-0.2142857142857143,0.049146189087880945,-1.521865889212827
0.2142857142857143,-0.2142857142857143,0.12244897959183784,-1.5918367346938767
0.23469387755102045,-0.2142857142857143,0.1949187838400681,-1.661807580174926
0.2551020408163265,-0.2142857142857143,0.2665556018325709,-1.7317784256559752
0.2755102040816326,-0.2142857142857143,0.3373594335693471,-1.8017492711370247
0.29591836734693877,-0.2142857142857143,0.407330279050397,-1.871720116618074
0.3163265306122449,-0.2142857142857143,0.47646813827571977,-1.941690962099124
0.33673469387755106,-0.2142857142857143,0.5447730112453157,-2.0116618075801735
0.3571428571428571,-0.2142857142857143,0.6122448979591847,-2.0816326530612224
0.37755102040816324,-0.2142857142857143,0.6788837984173275,-2.1516034985422716
0.3979591836734694,-0.2142857142857143,0.7446897126197431,-2.2215743440233213
0.41836734693877553,-0.2142857142857143,0.8096626405664322,-2.291545189504371
0.4387755102040817,-0.2142857142857143,0.8738025822573945,-2.3615160349854194
0.4591836734693877,-0.2142857142857143,0.9371095376926304,-2.431486880466469
0.47959183673469385,-0.2142857142857143,0.9995835068721384,-2.501457725947518
0.5,-0.2142857142857143,1.061224489795921,-2.5714285714285685
-0.5,-0.19387755102040816,-2.869221157850893,0.9183673469387759
-0.47959183673469385,-0.19387755102040816,-2.7675968346522253,0.8492294877134515
-0.45918367346938777,-0.19387755102040816,-2.666805497709284,0.7800916284881281
-0.4387755102040816,-0.19387755102040816,-2.5668471470220724,0.7109537692628051
-0.41836734693877553,-0.19387755102040816,-2.4677217825905857,0.6418159100374823
-0.3979591836734694,-0.19387755102040816,-2.369429404414826,0.5726780508121593
-0.37755102040816324,-0.19387755102040816,-2.2719700124947915,0.503540191586837
-0.35714285714285715,-0.19387755102040816,-2.175343606830486,0.4344023323615138
-0.33673469387755106,-0.19387755102040816,-2.0795501874219067,0.36526447313619115
-0.3163265306122449,-0.19387755102040816,-1.9845897542690536,0.2961266139108692
-0.29591836734693877,-0.19387755102040816,-1.890462307371927,0.22698875468554566
-0.2755102040816326,-0.19387755102040816,-1.7971678467305277,0.15785089546022302
-0.25510204081632654,-0.19387755102040816,-1.7047063723448552,0.08871303623490069
-0.2346938775510204,-0.19387755102040816,-1.613077884214909,0.019575177009577914
-0.2142857142857143,-0.19387755102040816,-1.5222823823406901,-0.04956268221574443
-0.19387755102040816,-0.19387755102040816,-1.4323198667221981,-0.11870054144106758
-0.17346938775510207,-0.19387755102040816,-1.3431903373594325,-0.18783840066638996
-0.15306122448979592,-0.19387755102040816,-1.2548937942523937,-0.25697625989171247
-0.13265306122448978,-0.19387755102040816,-1.1674302374010816,-0.326114119117035
-0.11224489795918369,-0.19387755102040816,-1.0807996668054967,-0.3952519783423578
-0.09183673469387754,-0.19387755102040816,-0.9950020824656381,-0.4643898375676809
-0.07142857142857145,-0.19387755102040816,-0.9100374843815064,-0.5335276967930033
-0.05102040816326531,-0.19387755102040816,-0.8259058725531014,-0.6026655560183258
-0.030612244897959162,-0.19387755102040816,-0.7426072469804236,-0.6718034152436486
-0.010204081632653073,-0.19387755102040816,-0.6601416076634723,-0.7409412744689712
0.010204081632653073,-0.19387755102040816,-0.5785089546022479,-0.810079133694294
0.030612244897959218,-0.19387755102040816,-0.49770928779675017,-0.8792169929196165
0.05102040816326525,-0.19387755102040816,-0.41774260724697965,-0.9483548521449389
0.0714285714285714,-0.19387755102040816,-0.33860891295293527,-1.0174927113702614
0.09183673469387754,-0.19387755102040816,-0.26030820491461776,-1.0866305705955845
0.11224489795918369,-0.19387755102040816,-0.18284048313202705,-1.1557684298209074
0.13265306122448983,-0.19387755102040816,-0.1062057476051632,-1.2249062890462294
0.15306122448979587,-0.19387755102040816,-0.03040399833402651,-1.2940441482715521
0.173469387755102,-0.19387755102040816,0.04456476468138369,-1.3631820074968748
0.19387755102040816,-0.19387755102040816,0.11870054144106736,-1.432319866722198
0.2142857142857143,-0.19387755102040816,0.19200333194502409,-1.5014577259475204
0.23469387755102045,-0.19387755102040816,0.26447313619325424,-1.5705955851728435
0.2551020408163265,-0.19387755102040816,0.3361099541857571,-1.6397334443981657
0.2755102040816326,-0.19387755102040816,0.4069137859225334,-1.7088713036234884
0.29591836734693877,-0.19387755102040816,0.47688463140358306,-1.7780091628488113
0.3163265306122449,-0.19387755102040816,0.5460224906289061,-1.8471470220741344
0.33673469387755106,-0.19387755102040816,0.6143273635985023,-1.916284881299457
0.3571428571428571,-0.19387755102040816,0.6817992503123712,-1.9854227405247789
0.37755102040816324,-0.19387755102040816,0.7484381507705132,-2.054560599750101
0.3979591836734694,-0.19387755102040816,0.8142440649729292,-2.123698458975424
0.41836734693877553,-0.19387755102040816,0.8792169929196183,-2.1928363182007478
0.4387755102040817,-0.19387755102040816,0.9433569346105806,-2.2619741774260698
0.4591836734693877,-0.19387755102040816,1.0066638900458156,-2.3311120366513913
0.47959183673469385,-0.19387755102040816,1.069137859225325,-2.4002498958767142
0.5,-0.19387755102040816,1.1307788421491063,-2.469387755102038
-0.5,-0.17346938775510207,-2.8004997917534324,0.9795918367346935
-0.47959183673469385,-0.17346938775510207,-2.6988754685547653,0.9112869637650964
-0.45918367346938777,-0.17346938775510207,-2.598084131611826,0.8429820907954999
-0.4387755102040816,-0.17346938775510207,-2.498125780924612,0.7746772178259033
-0.41836734693877553,-0.17346938775510207,-2.3990004164931267,0.7063723448563078
-0.3979591836734694,-0.17346938775510207,-2.300708038317366,0.6380674718867109
-0.37755102040816324,-0.17346938775510207,-2.203248646397333,0.5697625989171153
-0.35714285714285715,-0.17346938775510207,-2.1066222407330266,0.5014577259475195
-0.33673469387755106,-0.17346938775510207,-2.010828821324447,0.4331528529779243
-0.3163265306122449,-0.17346938775510207,-1.915868388171594,0.36484798000832835
-0.29591836734693877,-0.17346938775510207,-1.8217409412744683,0.2965431070387321
-0.2755102040816326,-0.17346938775510207,-1.7284464806330684,0.22823823406913646
-0.25510204081632654,-0.17346938775510207,-1.6359850062473957,0.15993336109954054
-0.2346938775510204,-0.17346938775510207,-1.5443565181174501,0.0916284881299443
-0.2142857142857143,-0.17346938775510207,-1.453561016243231,0.02332361516034872
-0.19387755102040816,-0.17346938775510207,-1.3635985006247389,-0.044981257809247346
-0.17346938775510207,-0.17346938775510207,-1.2744689712619737,-0.11328613077884328
-0.15306122448979592,-0.17346938775510207,-1.1861724281549344,-0.18159100374843926
-0.13265306122448978,-0.17346938775510207,-1.0987088713036224,-0.2498958767180351
-0.11224489795918369,-0.17346938775510207,-1.0120783007080374,-0.3182007496876305
-0.09183673469387754,-0.17346938775510207,-0.9262807163681791,-0.38650562265722666
-0.07142857142857145,-0.17346938775510207,-0.8413161182840474,-0.4548104956268223
-0.05102040816326531,-0.17346938775510207,-0.7571845064556425,-0.5231153685964186
-0.030612244897959162,-0.17346938775510207,-0.6738858808829644,-0.5914202415660146
-0.010204081632653073,-0.17346938775510207,-0.5914202415660134,-0.6597251145356103
0.010204081632653073,-0.17346938775510207,-0.5097875885047888,-0.7280299875052063
0.030612244897959218,-0.17346938775510207,-0.42898792169929106,-0.7963348604748022
0.05102040816326525,-0.17346938775510207,-0.3490212411495203,-0.8646397334443976
0.0714285714285714,-0.17346938775510207,-0.26988754685547617,-0.9329446064139935
0.09183673469387754,-0.17346938775510207,-0.19158683881715866,-1.0012494793835898
0.11224489795918369,-0.17346938775510207,-0.11411911703456802,-1.0695543523531852
0.13265306122448983,-0.17346938775510207,-0.03748438150770398,-1.1378592253227813
0.15306122448979587,-0.17346938775510207,0.03831736776343248,-1.2061640982923771
0.173469387755102,-0.17346938775510207,0.11328613077884289,-1.2744689712619732
0.19387755102040816,-0.17346938775510207,0.18742190753852633,-1.3427738442315689
0.2142857142857143,-0.17346938775510207,0.2607246980424832,-1.4110787172011652
0.23469387755102045,-0.17346938775510207,0.3331945022907131,-1.4793835901707608
0.2551020408163265,-0.17346938775510207,0.4048313202832161,-1.5476884631403565
0.2755102040816326,-0.17346938775510207,0.47563515201999235,-1.6159933361099528
0.29591836734693877,-0.17346938775510207,0.5456059975010422,-1.6842982090795489
0.3163265306122449,-0.17346938775510207,0.6147438567263649,-1.7526030820491443
0.33673469387755106,-0.17346938775510207,0.6830487296959609,-1.8209079550187404
0.3571428571428571,-0.17346938775510207,0.7505206164098299,-1.889212827988336
0.37755102040816324,-0.17346938775510207,0.8171595168679721,-1.9575177009579314
0.3979591836734694,-0.17346938775510207,0.882965431070388,-2.025822573927527
0.41836734693877553,-0.17346938775510207,0.9479383590170771,-2.094127446897123
0.4387755102040817,-0.17346938775510207,1.0120783007080394,-2.1624323198667206
0.4591836734693877,-0.17346938775510207,1.0753852561432748,-2.2307371928363153
0.47959183673469385,-0.17346938775510207,1.1378592253227828,-2.2990420658059105
0.5,-0.17346938775510207,1.1995002082465651,-2.3673469387755057
-0.5,-0.15306122448979592,-2.7326114119116975,1.0408163265306105
-0.47959183673469385,-0.15306122448979592,-2.6309870887130327,0.9733444398167411
-0.45918367346938777,-0.15306122448979592,-2.5301957517700933,0.905872553102871
-0.4387755102040816,-0.15306122448979592,-2.4302374010828793,0.8384006663890018
-0.41836734693877553,-0.15306122448979592,-2.3311120366513935,0.7709287796751327
-0.3979591836734694,-0.15306122448979592,-2.2328196584756337,0.7034568929612635
-0.37755102040816324,-0.15306122448979592,-2.1353602665556006,0.6359850062473943
-0.35714285714285715,-0.15306122448979592,-2.038733860891294,0.5685131195335253
-0.33673469387755106,-0.15306122448979592,-1.942940441482715,0.5010412328196564
-0.3163265306122449,-0.15306122448979592,-1.847980008329862,0.4335693461057872
-0.29591836734693877,-0.15306122448979592,-1.7538525614327356,0.36609745939191796
-0.2755102040816326,-0.15306122448979592,-1.6605581007913361,0.29862557267804923
-0.25510204081632654,-0.15306122448979592,-1.5680966264056633,0.23115368596417998
-0.2346938775510204,-0.15306122448979592,-1.4764681382757177,0.1636817992503108
-0.2142857142857143,-0.15306122448979592,-1.3856726364014986,0.09620991253644195
-0.19387755102040816,-0.15306122448979592,-1.2957101207830066,0.028738025822572694
-0.17346938775510207,-0.15306122448979592,-1.206580591420241,-0.03873386089129613
-0.15306122448979592,-0.15306122448979592,-1.1182840483132022,-0.10620574760516546
-0.13265306122448978,-0.15306122448979592,-1.03082049146189,-0.17367763431903444
-0.11224489795918369,-0.15306122448979592,-0.9441899208663048,-0.2411495210329035
-0.09183673469387754,-0.15306122448979592,-0.8583923365264462,-0.3086214077467727
-0.07142857142857145,-0.15306122448979592,-0.7734277384423149,-0.3760932944606415
-0.05102040816326531,-0.15306122448979592,-0.68929612661391,-0.4435651811745108
-0.030612244897959162,-0.15306122448979592,-0.605997501041232,-0.5110370678883801
-0.010204081632653073,-0.15306122448979592,-0.5235318617242809,-0.5785089546022489
0.010204081632653073,-0.15306122448979592,-0.4418992086630562,-0.6459808413161182
0.030612244897959218,-0.15306122448979592,-0.36109954185755844,-0.7134527280299873
0.05102040816326525,-0.15306122448979592,-0.2811328613077877,-0.7809246147438561
0.0714285714285714,-0.15306122448979592,-0.2019991670137435,-0.8483965014577253
0.09183673469387754,-0.15306122448979592,-0.12369845897542608,-0.9158683881715944
0.11224489795918369,-0.15306122448979592,-0.046230737192835616,-0.9833402748854637
0.13265306122448983,-0.15306122448979592,0.030403998334028598,-1.0508121615993327
0.15306122448979587,-0.15306122448979592,0.1062057476051651,-1.1182840483132017
0.173469387755102,-0.15306122448979592,0.18117451062057544,-1.1857559350270708
0.19387755102040816,-0.15306122448979592,0.25531028738025896,-1.2532278217409398
0.2142857142857143,-0.15306122448979592,0.3286130778842158,-1.3206997084548093
0.23469387755102045,-0.15306122448979592,0.4010828821324456,-1.3881715951686786
0.2551020408163265,-0.15306122448979592,0.4727197001249488,-1.4556434818825477
0.2755102040816326,-0.15306122448979592,0.5435235318617249,-1.5231153685964163
0.29591836734693877,-0.15306122448979592,0.6134943773427746,-1.5905872553102858
0.3163265306122449,-0.15306122448979592,0.6826322365680976,-1.6580591420241548
0.33673469387755106,-0.15306122448979592,0.7509371095376933,-1.7255310287380234
0.3571428571428571,-0.15306122448979592,0.8184089962515628,-1.7930029154518925
0.37755102040816324,-0.15306122448979592,0.8850478967097052,-1.8604748021657618
0.3979591836734694,-0.15306122448979592,0.9508538109121205,-1.9279466888796308
0.41836734693877553,-0.15306122448979592,1.0158267388588094,-1.9954185755935006
0.4387755102040817,-0.15306122448979592,1.0799666805497719,-2.0628904623073696
0.4591836734693877,-0.15306122448979592,1.1432736359850069,-2.130362349021239
0.47959183673469385,-0.15306122448979592,1.2057476051645155,-2.1978342357351064
0.5,-0.15306122448979592,1.267388588088297,-2.2653061224489757
-0.5,-0.13265306122448978,-2.665556018325692,1.1020408163265267
-0.47959183673469385,-0.13265306122448978,-2.563931695127027,1.035401915868385
-0.45918367346938777,-0.13265306122448978,-2.463140358184088,0.9687630154102421
-0.4387755102040816,-0.13265306122448978,-2.3631820074968743,0.9021241149520998
-0.41836734693877553,-0.13265306122448978,-2.264056643065388,0.8354852144939582
-0.3979591836734694,-0.13265306122448978,-2.1657642648896283,0.7688463140358158
-0.37755102040816324,-0.13265306122448978,-2.0683048729695948,0.7022074135776735
-0.35714285714285715,-0.13265306122448978,-1.9716784673052876,0.6355685131195311
-0.33673469387755106,-0.13265306122448978,-1.8758850478967086,0.568929612661389
-0.3163265306122449,-0.13265306122448978,-1.780924614743856,0.5022907122032464
-0.29591836734693877,-0.13265306122448978,-1.6867971678467297,0.4356518117451046
-0.2755102040816326,-0.13265306122448978,-1.5935027072053303,0.36901291128696223
-0.25510204081632654,-0.13265306122448978,-1.5010412328196578,0.30237401082881965
-0.2346938775510204,-0.13265306122448978,-1.4094127446897118,0.23573511037067735
-0.2142857142857143,-0.13265306122448978,-1.3186172428154925,0.16909620991253527
-0.19387755102040816,-0.13265306122448978,-1.2286547271970005,0.10245730945439283
-0.17346938775510207,-0.13265306122448978,-1.1395251978342351,0.0358184089962508
-0.15306122448979592,-0.13265306122448978,-1.0512286547271963,-0.030820491461891798
-0.13265306122448978,-0.13265306122448978,-0.9637650978758843,-0.09745939192003412
-0.11224489795918369,-0.13265306122448978,-0.8771345272802992,-0.16409829237817644
-0.09183673469387754,-0.13265306122448978,-0.7913369429404405,-0.23073719283631844
-0.07142857142857145,-0.13265306122448978,-0.7063723448563092,-0.29737609329446085
-0.05102040816326531,-0.13265306122448978,-0.6222407330279043,-0.36401499375260316
-0.030612244897959162,-0.13265306122448978,-0.5389421074552261,-0.43065389421074557
-0.010204081632653073,-0.13265306122448978,-0.4564764681382749,-0.49729279466888787
0.010204081632653073,-0.13265306122448978,-0.37484381507705034,-0.5639316951270303
0.030612244897959218,-0.13265306122448978,-0.2940441482715526,-0.6305705955851726
0.05102040816326525,-0.13265306122448978,-0.21407746772178196,-0.6972094960433146
0.0714285714285714,-0.13265306122448978,-0.1349437734277378,-0.7638483965014571
0.09183673469387754,-0.13265306122448978,-0.0566430653894202,-0.8304872969595994
0.11224489795918369,-0.13265306122448978,0.02082465639317047,-0.8971261974177419
0.13265306122448983,-0.13265306122448978,0.09745939192003422,-0.9637650978758843
0.15306122448979587,-0.13265306122448978,0.1732611411911709,-1.030403998334026
0.173469387755102,-0.13265306122448978,0.24822990420658114,-1.0970428987921688
0.19387755102040816,-0.13265306122448978,0.32236568096626456,-1.163681799250311
0.2142857142857143,-0.13265306122448978,0.39566847147022155,-1.2303206997084537
0.23469387755102045,-0.13265306122448978,0.46813827571845135,-1.296959600166596
0.2551020408163265,-0.13265306122448978,0.5397750937109542,-1.363598500624738
0.2755102040816326,-0.13265306122448978,0.6105789254477307,-1.4302374010828807
0.29591836734693877,-0.13265306122448978,0.6805497709287802,-1.4968763015410227
0.3163265306122449,-0.13265306122448978,0.7496876301541031,-1.5635152019991647
0.33673469387755106,-0.13265306122448978,0.8179925031236992,-1.6301541024573074
0.3571428571428571,-0.13265306122448978,0.885464389837568,-1.696793002915449
0.37755102040816324,-0.13265306122448978,0.9521032902957111,-1.7634319033735921
0.3979591836734694,-0.13265306122448978,1.0179092044981264,-1.8300708038317346
0.41836734693877553,-0.13265306122448978,1.082882132444816,-1.8967097042898768
0.4387755102040817,-0.13265306122448978,1.147022074135778,-1.9633486047480193
0.4591836734693877,-0.13265306122448978,1.2103290295710125,-2.0299875052061616
0.47959183673469385,-0.13265306122448978,1.2728029987505207,-2.0966264056643027
0.5,-0.13265306122448978,1.334443981674302,-2.163265306122447
-0.5,-0.11224489795918369,-2.599333610995414,1.1632653061224423
-0.47959183673469385,-0.11224489795918369,-2.4977092877967495,1.0974593919200275
-0.45918367346938777,-0.11224489795918369,-2.3969179508538083,1.0316534777176134
-0.4387755102040816,-0.11224489795918369,-2.2969596001665957,0.9658475635151981
-0.41836734693877553,-0.11224489795918369,-2.1978342357351095,0.9000416493127834
-0.3979591836734694,-0.11224489795918369,-2.0995418575593496,0.8342357351103671
-0.37755102040816324,-0.11224489795918369,-2.0020824656393157,0.7684298209079523
-0.35714285714285715,-0.11224489795918369,-1.905456059975009,0.7026239067055369
-0.33673469387755106,-0.11224489795918369,-1.8096626405664307,0.6368179925031215
-0.3163265306122449,-0.11224489795918369,-1.7147022074135772,0.5710120783007062
-0.29591836734693877,-0.11224489795918369,-1.620574760516451,0.50520616409829
-0.2755102040816326,-0.11224489795918369,-1.5272802998750514,0.4394002498958746
-0.25510204081632654,-0.11224489795918369,-1.4348188254893788,0.3735943356934592
-0.2346938775510204,-0.11224489795918369,-1.3431903373594327,0.3077884214910437
-0.2142857142857143,-0.11224489795918369,-1.2523948354852141,0.24198250728862825
-0.19387755102040816,-0.11224489795918369,-1.1624323198667221,0.17617659308621278
-0.17346938775510207,-0.11224489795918369,-1.0733027905039563,0.11037067888379717
-0.15306122448979592,-0.11224489795918369,-0.9850062473969176,0.04456476468138182
-0.13265306122448978,-0.11224489795918369,-0.8975426905456054,-0.021241149521033568
-0.11224489795918369,-0.11224489795918369,-0.8109121199500203,-0.08704706372344925
-0.09183673469387754,-0.11224489795918369,-0.7251145356101617,-0.1528529779258649
-0.07142857142857145,-0.11224489795918369,-0.6401499375260303,-0.2186588921282803
-0.05102040816326531,-0.11224489795918369,-0.5560183256976253,-0.2844648063306957
-0.030612244897959162,-0.11224489795918369,-0.4727197001249473,-0.35027072053311126
-0.010204081632653073,-0.11224489795918369,-0.39025406080799613,-0.41607663473552686
0.010204081632653073,-0.11224489795918369,-0.3086214077467716,-0.4818825489379424
0.030612244897959218,-0.11224489795918369,-0.22782174094127375,-0.5476884631403584
0.05102040816326525,-0.11224489795918369,-0.14785506039150312,-0.6134943773427733
0.0714285714285714,-0.11224489795918369,-0.06872136609745891,-0.679300291545189
0.09183673469387754,-0.11224489795918369,0.009579341940858525,-0.7451062057476046
0.11224489795918369,-0.11224489795918369,0.08704706372344924,-0.8109121199500203
0.13265306122448983,-0.11224489795918369,0.1636817992503131,-0.876718034152436
0.15306122448979587,-0.11224489795918369,0.23948354852144976,-0.9425239483548512
0.173469387755102,-0.11224489795918369,0.31445231153686,-1.0083298625572668
0.19387755102040816,-0.11224489795918369,0.3885880882965436,-1.0741357767596824
0.2142857142857143,-0.11224489795918369,0.4618908788005003,-1.139941690962098
0.23469387755102045,-0.11224489795918369,0.5343606830487302,-1.2057476051645137
0.2551020408163265,-0.11224489795918369,0.6059975010412333,-1.271553519366929
0.2755102040816326,-0.11224489795918369,0.6768013327780096,-1.3373594335693446
0.29591836734693877,-0.11224489795918369,0.7467721782590593,-1.40316534777176
0.3163265306122449,-0.11224489795918369,0.8159100374843821,-1.468971261974176
0.33673469387755106,-0.11224489795918369,0.884214910453978,-1.5347771761765916
0.3571428571428571,-0.11224489795918369,0.9516867971678471,-1.6005830903790068
0.37755102040816324,-0.11224489795918369,1.0183256976259893,-1.6663890045814218
0.3979591836734694,-0.11224489795918369,1.0841316118284052,-1.732194918783838
